 1296.00    1.00    0.00    0.39   11.03 1719.00    0.00    0.32   -0.14    1.00   -0.42
 1296.00    1.00    1.00   -0.36    7.10 1719.00    0.00    0.32   -0.14    1.00   -0.42
 1296.00    1.00    0.00   -0.63   12.72 1719.00    0.00    0.32   -0.14    1.00   -0.42
 1296.00    1.00    0.00   -0.04    5.52 1719.00    0.00    0.32   -0.14    1.00   -0.42
 1296.00    1.00    1.00    0.97    7.35 1719.00    0.00    0.32   -0.14    1.00   -0.42
 1296.00    1.00    1.00    0.25    7.10 1719.00    0.00    0.32   -0.14    1.00   -0.42
 1296.00    1.00    1.00    0.33   10.00 1719.00    0.00    0.32   -0.14    1.00   -0.42
 1296.00    1.00    0.00   -0.31   10.72 1719.00    0.00    0.32   -0.14    1.00   -0.42
 1308.00    0.00    0.00    0.42   13.23  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.56   13.95  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    1.00    0.00   -0.06   13.76  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.95   13.97  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.62   23.43  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.83    9.16  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    1.51   23.82  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.62   16.00  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    1.00    0.00    0.33   16.04  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.44   24.99  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    1.00    0.00    0.58   15.66  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    1.10   16.26  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.89   10.55  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    1.00    0.00    0.80   17.62  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    1.00    0.00   -0.57   21.12  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    1.00    0.00    0.52    6.49  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    1.00    0.00    0.10    2.51  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    1.00    0.00   -0.35   22.39  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.55   21.49  716.00    1.00    0.96   -0.62    0.00    0.53
 1308.00    0.00    0.00    0.68   22.68  716.00    1.00    0.96   -0.62    0.00    0.53
 1317.00    0.00    1.00    0.88   12.86  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.93    8.96  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.16    4.76  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.36   21.41  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    1.37   20.75  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.13   18.36  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    0.13   14.75  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.01   11.29  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.11   10.49  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.61   10.96  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.48   21.41  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    0.50   23.36  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.48   12.28  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.47    9.26  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00   -0.58   11.50  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    1.15   20.04  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.29   21.41  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.94   23.74  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.72   11.03  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.11   17.20  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    1.46   10.66  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.03    7.03  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    0.70   13.68  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.08   13.37  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.11   10.12  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.32   10.39  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.30    6.97  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00   -0.10   11.06  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.85   11.53  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -1.25    8.25  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.12    7.14  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.27    3.22  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    0.58   15.78  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.64   17.25  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.95    9.34  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.26   15.56  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.49    8.38  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    0.99   11.62  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.83    4.81  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.07   17.87  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.09    8.06  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.97   11.79  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    0.54   18.94  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00    0.13   20.26  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    1.00    1.00   -0.01   10.07  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    0.81   20.24  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    1.12    4.51  455.00    1.00    0.95   -1.69    1.00    0.35
 1317.00    0.00    1.00    0.06   18.83  455.00    1.00    0.95   -1.69    1.00    0.35
 1358.00    1.00    0.00    0.03   -1.35 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00   -1.09    8.05 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    0.37   15.66 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00   -0.57   11.65 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00   -0.33   11.63 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00   -0.02   18.69 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    1.00    0.00   -1.21   -0.83 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00   -0.10    7.87 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    0.94   18.12 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00   -1.41    3.79 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    0.12   11.03 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00    0.36    7.56 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    1.00    1.00   -0.71    3.47 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    0.25   15.04 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00    0.31   10.18 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00   -0.68    2.93 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00   -0.15    8.44 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00   -0.17    7.52 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    1.09   18.74 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00    0.23   10.19 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    0.42   16.29 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    1.28   10.65 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00   -0.25   10.30 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    0.95   17.81 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00   -0.04   14.65 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    1.00   -0.40   17.19 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    0.16    8.69 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00    0.68   21.14 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00   -0.67   16.50 1430.00    0.00    0.25    1.54    0.00   -0.01
 1358.00    0.00    0.00   -0.04   14.59 1430.00    0.00    0.25    1.54    0.00   -0.01
 1374.00    0.00    0.00    0.32   16.66 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    1.00    0.21   -2.16 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    1.00    0.68    0.09 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00   -0.15   18.80 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    1.00   -0.47    2.41 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00    0.84   16.76 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    0.00    0.07   18.95 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00    0.33   10.59 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    0.00   -0.86   15.56 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    0.00    0.90   23.42 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    0.00    1.24    0.33 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    0.00   -0.74   -2.00 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    0.00    0.36   24.04 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    0.00    0.71   -2.66 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00    0.45    7.60 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    0.00   -0.60    5.80 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    0.00   -1.03    3.93 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    0.00   -0.34    8.27 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    0.00   -0.95    1.34 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    1.00    0.00    0.29   16.45 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00   -1.22    2.88 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00    0.49   20.93 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    0.00    1.15   22.09 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00   -0.76    7.65 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00   -0.30    8.08 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00   -0.48    5.50 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    1.00    0.19    9.00 2400.00    0.00    0.50    2.02    0.00   -0.01
 1374.00    0.00    0.00   -0.74   12.06 2400.00    0.00    0.50    2.02    0.00   -0.01
 1433.00    0.00    0.00    0.81   12.91  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.33   18.50  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00   -0.34   20.32  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.08   22.68  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.54   14.20  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.38   24.04  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.59   19.57  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.85   22.18  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00   -0.37   16.68  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.02   23.33  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.71   16.39  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.27   23.03  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.18   18.59  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00   -0.59   15.25  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.28   20.73  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.94   20.45  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.51   23.57  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.22   17.57  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.99   24.99  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.36   24.42  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.48   11.48  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.29   24.81  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.07   22.09  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.56   18.72  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00   -0.22   23.39  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.51   15.99  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.77   13.25  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.95   24.81  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.39   22.09  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    1.00    0.00    1.00   24.48  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.93   16.72  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00   -0.46   20.63  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00   -0.20   14.54  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    0.95   19.03  899.00    1.00    0.96   -0.32    0.00    0.72
 1433.00    0.00    0.00    1.07   18.73  899.00    1.00    0.96   -0.32    0.00    0.72
 1436.00    0.00    0.00    0.22   24.13  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    0.00   -0.08   18.77  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    0.00    1.51   21.80  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    0.00    0.21    9.56  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    1.00    0.79   15.13  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    1.00    1.34   22.39  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    0.00    0.24   22.58  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    0.00   -0.30   18.76  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    0.00   -1.04   18.30  185.00    1.00    1.00   -1.14    0.00    0.57
 1436.00    0.00    0.00    0.68   15.88  185.00    1.00    1.00   -1.14    0.00    0.57
